2026-04-29 01:42:15.008 [main] [] INFO  com.phonestore.PhoneStoreApplication - Starting PhoneStoreApplication using Java 21.0.8 with PID 17840 (/Users/tstran95/ALL_IN_ONE/IT/PROJECT/phone-store/backend/target/classes started by tstran95 in /Users/tstran95/ALL_IN_ONE/IT/PROJECT/phone-store/backend)
2026-04-29 01:43:39.873 [main] [] INFO  org.mongodb.driver.client - MongoClient with metadata {"driver": {"name": "mongo-java-driver|sync|spring-boot", "version": "4.11.1"}, "os": {"type": "Darwin", "name": "Mac OS X", "architecture": "aarch64", "version": "15.7.4"}, "platform": "Java/Homebrew/21.0.8"} created with settings MongoClientSettings{readPreference=primary, writeConcern=WriteConcern{w=null, wTimeout=null ms, journal=null}, retryWrites=true, retryReads=true, readConcern=ReadConcern{level=null}, credential=MongoCredential{mechanism=null, userName='admin', source='admin', password=<hidden>, mechanismProperties=<hidden>}, transportSettings=null, streamFactoryFactory=null, commandListeners=[io.micrometer.core.instrument.binder.mongodb.MongoMetricsCommandListener@6c78bb9a], codecRegistry=ProvidersCodecRegistry{codecProviders=[ValueCodecProvider{}, BsonValueCodecProvider{}, DBRefCodecProvider{}, DBObjectCodecProvider{}, DocumentCodecProvider{}, CollectionCodecProvider{}, IterableCodecProvider{}, MapCodecProvider{}, GeoJsonCodecProvider{}, GridFSFileCodecProvider{}, Jsr310CodecProvider{}, JsonObjectCodecProvider{}, BsonCodecProvider{}, EnumCodecProvider{}, com.mongodb.client.model.mql.ExpressionCodecProvider@11c98558, com.mongodb.Jep395RecordCodecProvider@212e3150, com.mongodb.KotlinCodecProvider@32818880]}, loggerSettings=LoggerSettings{maxDocumentLength=1000}, clusterSettings={hosts=[localhost:27017], srvServiceName=mongodb, mode=SINGLE, requiredClusterType=UNKNOWN, requiredReplicaSetName='null', serverSelector='null', clusterListeners='[]', serverSelectionTimeout='30000 ms', localThreshold='15 ms'}, socketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=0, receiveBufferSize=0, proxySettings=ProxySettings{host=null, port=null, username=null, password=null}}, heartbeatSocketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=10000, receiveBufferSize=0, proxySettings=ProxySettings{host=null, port=null, username=null, password=null}}, connectionPoolSettings=ConnectionPoolSettings{maxSize=100, minSize=0, maxWaitTimeMS=120000, maxConnectionLifeTimeMS=0, maxConnectionIdleTimeMS=0, maintenanceInitialDelayMS=0, maintenanceFrequencyMS=60000, connectionPoolListeners=[io.micrometer.core.instrument.binder.mongodb.MongoMetricsConnectionPoolListener@60754a42], maxConnecting=2}, serverSettings=ServerSettings{heartbeatFrequencyMS=10000, minHeartbeatFrequencyMS=500, serverListeners='[]', serverMonitorListeners='[]'}, sslSettings=SslSettings{enabled=false, invalidHostNameAllowed=false, context=null}, applicationName='null', compressorList=[], uuidRepresentation=JAVA_LEGACY, serverApi=null, autoEncryptionSettings=null, dnsClient=null, inetAddressResolver=null, contextProvider=null}
2026-04-29 01:43:39.879 [cluster-ClusterId{value='69f0ffdb4c77680c43702541', description='null'}-localhost:27017] [] INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=localhost:27017, type=STANDALONE, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=17, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=10703625}
2026-04-29 01:43:40.425 [main] [] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2026-04-29 01:43:40.438 [main] [] INFO  com.phonestore.PhoneStoreApplication - Started PhoneStoreApplication in 3.673 seconds (process running for 3.933)
2026-04-29 01:43:40.475 [main] [] INFO  com.phonestore.config.DataInitializer - Admin user already exists: admin@phonestore.com
2026-04-29 01:43:54.572 [http-nio-8080-exec-1] [] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/api] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-04-29 01:50:18.595 [main] [] INFO  com.phonestore.PhoneStoreApplication - Starting PhoneStoreApplication using Java 21.0.8 with PID 18625 (/Users/tstran95/ALL_IN_ONE/IT/PROJECT/phone-store/backend/target/classes started by tstran95 in /Users/tstran95/ALL_IN_ONE/IT/PROJECT/phone-store/backend)
2026-04-29 01:50:18.596 [main] [] INFO  com.phonestore.PhoneStoreApplication - The following 1 profile is active: "dev"
2026-04-29 01:50:19.376 [main] [] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2026-04-29 01:50:19.377 [main] [] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2026-04-29 01:50:19.377 [main] [] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.16]
2026-04-29 01:50:19.392 [main] [] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/api] - Initializing Spring embedded WebApplicationContext
2026-04-29 01:50:20.704 [main] [] INFO  com.phonestore.config.LoggingConfig - ========================================
2026-04-29 01:50:20.704 [main] [] INFO  com.phonestore.config.LoggingConfig - Logging system initialized
2026-04-29 01:50:20.704 [main] [] INFO  com.phonestore.config.LoggingConfig - Log files location: /Users/tstran95/ALL_IN_ONE/IT/PROJECT/phone-store/backend/./logs
2026-04-29 01:50:20.704 [main] [] INFO  com.phonestore.config.LoggingConfig - Trace token enabled for request tracking
2026-04-29 01:50:20.704 [main] [] INFO  com.phonestore.config.LoggingConfig - ========================================
2026-04-29 01:50:20.707 [main] [] INFO  com.phonestore.config.VNPayConfig - VNPay Config loaded - TMN Code: TESTCODE, Pay URL: https://sandbox.vnpayment.vn/paymentv2/vpcpay.html
2026-04-29 01:50:21.532 [main] [] INFO  org.mongodb.driver.client - MongoClient with metadata {"driver": {"name": "mongo-java-driver|sync|spring-boot", "version": "4.11.1"}, "os": {"type": "Darwin", "name": "Mac OS X", "architecture": "aarch64", "version": "15.7.4"}, "platform": "Java/Homebrew/21.0.8"} created with settings MongoClientSettings{readPreference=primary, writeConcern=WriteConcern{w=null, wTimeout=null ms, journal=null}, retryWrites=true, retryReads=true, readConcern=ReadConcern{level=null}, credential=MongoCredential{mechanism=null, userName='admin', source='admin', password=<hidden>, mechanismProperties=<hidden>}, transportSettings=null, streamFactoryFactory=null, commandListeners=[io.micrometer.core.instrument.binder.mongodb.MongoMetricsCommandListener@7acfc77e], codecRegistry=ProvidersCodecRegistry{codecProviders=[ValueCodecProvider{}, BsonValueCodecProvider{}, DBRefCodecProvider{}, DBObjectCodecProvider{}, DocumentCodecProvider{}, CollectionCodecProvider{}, IterableCodecProvider{}, MapCodecProvider{}, GeoJsonCodecProvider{}, GridFSFileCodecProvider{}, Jsr310CodecProvider{}, JsonObjectCodecProvider{}, BsonCodecProvider{}, EnumCodecProvider{}, com.mongodb.client.model.mql.ExpressionCodecProvider@56255ee4, com.mongodb.Jep395RecordCodecProvider@4d8f640b, com.mongodb.KotlinCodecProvider@61ffbfa5]}, loggerSettings=LoggerSettings{maxDocumentLength=1000}, clusterSettings={hosts=[localhost:27017], srvServiceName=mongodb, mode=SINGLE, requiredClusterType=UNKNOWN, requiredReplicaSetName='null', serverSelector='null', clusterListeners='[]', serverSelectionTimeout='30000 ms', localThreshold='15 ms'}, socketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=0, receiveBufferSize=0, proxySettings=ProxySettings{host=null, port=null, username=null, password=null}}, heartbeatSocketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=10000, receiveBufferSize=0, proxySettings=ProxySettings{host=null, port=null, username=null, password=null}}, connectionPoolSettings=ConnectionPoolSettings{maxSize=100, minSize=0, maxWaitTimeMS=120000, maxConnectionLifeTimeMS=0, maxConnectionIdleTimeMS=0, maintenanceInitialDelayMS=0, maintenanceFrequencyMS=60000, connectionPoolListeners=[io.micrometer.core.instrument.binder.mongodb.MongoMetricsConnectionPoolListener@76f0ea2], maxConnecting=2}, serverSettings=ServerSettings{heartbeatFrequencyMS=10000, minHeartbeatFrequencyMS=500, serverListeners='[]', serverMonitorListeners='[]'}, sslSettings=SslSettings{enabled=false, invalidHostNameAllowed=false, context=null}, applicationName='null', compressorList=[], uuidRepresentation=JAVA_LEGACY, serverApi=null, autoEncryptionSettings=null, dnsClient=null, inetAddressResolver=null, contextProvider=null}
2026-04-29 01:50:21.539 [cluster-ClusterId{value='69f1016d71f86a24099dc7c0', description='null'}-localhost:27017] [] INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=localhost:27017, type=STANDALONE, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=17, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=7628542}
2026-04-29 01:50:22.049 [main] [] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2026-04-29 01:50:22.062 [main] [] INFO  com.phonestore.PhoneStoreApplication - Started PhoneStoreApplication in 3.636 seconds (process running for 3.91)
2026-04-29 01:50:22.094 [main] [] INFO  com.phonestore.config.DataInitializer - Admin user already exists: admin@phonestore.com
2026-04-29 01:50:34.769 [http-nio-8080-exec-1] [] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/api] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-04-29 01:50:34.777 [http-nio-8080-exec-1] [92A0DA5BC77E] INFO  com.phonestore.config.TraceTokenFilter - [REQUEST_START] [GET] /api/v1/orders - IP: 0:0:0:0:0:0:0:1 - UserAgent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
2026-04-29 01:50:34.952 [http-nio-8080-exec-1] [92A0DA5BC77E] INFO  com.phonestore.config.TraceTokenFilter - [REQUEST_END] [GET] /api/v1/orders - Status: 200 - Duration: 176ms
2026-04-29 01:50:34.953 [http-nio-8080-exec-2] [780C94566E7A] INFO  com.phonestore.config.TraceTokenFilter - [REQUEST_START] [GET] /api/v1/orders - IP: 0:0:0:0:0:0:0:1 - UserAgent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
2026-04-29 01:50:34.968 [http-nio-8080-exec-2] [780C94566E7A] INFO  com.phonestore.config.TraceTokenFilter - [REQUEST_END] [GET] /api/v1/orders - Status: 200 - Duration: 15ms
2026-04-29 02:10:16.174 [main] [] INFO  com.phonestore.PhoneStoreApplication - Starting PhoneStoreApplication using Java 21.0.8 with PID 20180 (/Users/tstran95/ALL_IN_ONE/IT/PROJECT/phone-store/backend/target/classes started by tstran95 in /Users/tstran95/ALL_IN_ONE/IT/PROJECT/phone-store/backend)
2026-04-29 02:10:16.175 [main] [] INFO  com.phonestore.PhoneStoreApplication - The following 1 profile is active: "dev"
2026-04-29 02:10:16.980 [main] [] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2026-04-29 02:10:16.981 [main] [] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2026-04-29 02:10:16.981 [main] [] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.16]
2026-04-29 02:10:16.996 [main] [] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/api] - Initializing Spring embedded WebApplicationContext
2026-04-29 02:10:18.350 [main] [] INFO  com.phonestore.config.LoggingConfig - ========================================
2026-04-29 02:10:18.350 [main] [] INFO  com.phonestore.config.LoggingConfig - Logging system initialized
2026-04-29 02:10:18.350 [main] [] INFO  com.phonestore.config.LoggingConfig - Log files location: /Users/tstran95/ALL_IN_ONE/IT/PROJECT/phone-store/backend/./logs
2026-04-29 02:10:18.350 [main] [] INFO  com.phonestore.config.LoggingConfig - Trace token enabled for request tracking
2026-04-29 02:10:18.350 [main] [] INFO  com.phonestore.config.LoggingConfig - ========================================
2026-04-29 02:10:18.353 [main] [] INFO  com.phonestore.config.VNPayConfig - VNPay Config loaded - TMN Code: TESTCODE, Pay URL: https://sandbox.vnpayment.vn/paymentv2/vpcpay.html
2026-04-29 02:10:19.220 [main] [] INFO  org.mongodb.driver.client - MongoClient with metadata {"driver": {"name": "mongo-java-driver|sync|spring-boot", "version": "4.11.1"}, "os": {"type": "Darwin", "name": "Mac OS X", "architecture": "aarch64", "version": "15.7.4"}, "platform": "Java/Homebrew/21.0.8"} created with settings MongoClientSettings{readPreference=primary, writeConcern=WriteConcern{w=null, wTimeout=null ms, journal=null}, retryWrites=true, retryReads=true, readConcern=ReadConcern{level=null}, credential=MongoCredential{mechanism=null, userName='admin', source='admin', password=<hidden>, mechanismProperties=<hidden>}, transportSettings=null, streamFactoryFactory=null, commandListeners=[io.micrometer.core.instrument.binder.mongodb.MongoMetricsCommandListener@21ae26b0], codecRegistry=ProvidersCodecRegistry{codecProviders=[ValueCodecProvider{}, BsonValueCodecProvider{}, DBRefCodecProvider{}, DBObjectCodecProvider{}, DocumentCodecProvider{}, CollectionCodecProvider{}, IterableCodecProvider{}, MapCodecProvider{}, GeoJsonCodecProvider{}, GridFSFileCodecProvider{}, Jsr310CodecProvider{}, JsonObjectCodecProvider{}, BsonCodecProvider{}, EnumCodecProvider{}, com.mongodb.client.model.mql.ExpressionCodecProvider@765eb017, com.mongodb.Jep395RecordCodecProvider@6735383a, com.mongodb.KotlinCodecProvider@581ad69b]}, loggerSettings=LoggerSettings{maxDocumentLength=1000}, clusterSettings={hosts=[localhost:27017], srvServiceName=mongodb, mode=SINGLE, requiredClusterType=UNKNOWN, requiredReplicaSetName='null', serverSelector='null', clusterListeners='[]', serverSelectionTimeout='30000 ms', localThreshold='15 ms'}, socketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=0, receiveBufferSize=0, proxySettings=ProxySettings{host=null, port=null, username=null, password=null}}, heartbeatSocketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=10000, receiveBufferSize=0, proxySettings=ProxySettings{host=null, port=null, username=null, password=null}}, connectionPoolSettings=ConnectionPoolSettings{maxSize=100, minSize=0, maxWaitTimeMS=120000, maxConnectionLifeTimeMS=0, maxConnectionIdleTimeMS=0, maintenanceInitialDelayMS=0, maintenanceFrequencyMS=60000, connectionPoolListeners=[io.micrometer.core.instrument.binder.mongodb.MongoMetricsConnectionPoolListener@1c5c560a], maxConnecting=2}, serverSettings=ServerSettings{heartbeatFrequencyMS=10000, minHeartbeatFrequencyMS=500, serverListeners='[]', serverMonitorListeners='[]'}, sslSettings=SslSettings{enabled=false, invalidHostNameAllowed=false, context=null}, applicationName='null', compressorList=[], uuidRepresentation=JAVA_LEGACY, serverApi=null, autoEncryptionSettings=null, dnsClient=null, inetAddressResolver=null, contextProvider=null}
2026-04-29 02:10:19.226 [cluster-ClusterId{value='69f1061b32c42d66289b6cca', description='null'}-localhost:27017] [] INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=localhost:27017, type=STANDALONE, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=17, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=6642625}
2026-04-29 02:10:19.744 [main] [] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2026-04-29 02:10:19.757 [main] [] INFO  com.phonestore.PhoneStoreApplication - Started PhoneStoreApplication in 3.722 seconds (process running for 4.009)
2026-04-29 02:10:19.794 [main] [] INFO  com.phonestore.config.DataInitializer - Admin user already exists: admin@phonestore.com
2026-04-29 02:10:43.012 [http-nio-8080-exec-3] [] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/api] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-04-29 02:10:43.024 [http-nio-8080-exec-2] [0FABAF34D5B2] INFO  com.phonestore.config.TraceTokenFilter - [REQUEST_START] [GET] /api/v1/notifications/subscribe - IP: 0:0:0:0:0:0:0:1 - UserAgent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
2026-04-29 02:10:43.024 [http-nio-8080-exec-3] [221E865D102F] INFO  com.phonestore.config.TraceTokenFilter - [REQUEST_START] [GET] /api/v1/wishlists/count - IP: 0:0:0:0:0:0:0:1 - UserAgent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
2026-04-29 02:10:43.024 [http-nio-8080-exec-1] [DEC959EFF85F] INFO  com.phonestore.config.TraceTokenFilter - [REQUEST_START] [GET] /api/v1/notifications/unread-count - IP: 0:0:0:0:0:0:0:1 - UserAgent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
2026-04-29 02:10:43.112 [http-nio-8080-exec-2] [0FABAF34D5B2] INFO  com.phonestore.config.TraceTokenFilter - [RESPONSE_BODY] {"success":false,"error":{"code":"UNAUTHORIZED","message":"Bạn cần đăng nhập để thực hiện thao tác này","details":null},"timestamp"
2026-04-29 02:10:43.168 [http-nio-8080-exec-1] [DEC959EFF85F] INFO  com.phonestore.config.TraceTokenFilter - [RESPONSE_BODY] {"success":true,"data":0,"timestamp":"2026-04-29T02:10:43.162166"}
2026-04-29 02:10:43.168 [http-nio-8080-exec-1] [DEC959EFF85F] INFO  com.phonestore.config.TraceTokenFilter - [REQUEST_END] [GET] /api/v1/notifications/unread-count - Status: 200 - Duration: 144ms
2026-04-29 02:10:43.168 [http-nio-8080-exec-3] [221E865D102F] INFO  com.phonestore.config.TraceTokenFilter - [RESPONSE_BODY] {"success":false,"error":{"code":"BUSINESS_ERROR","message":"Cannot invoke \"com.phonestore.entity.User.getId()\" because \"user\" is null","details":null},"timestamp":"2026-04-29T02:10:43.163937"}
2026-04-29 02:10:43.169 [http-nio-8080-exec-4] [AC71AC777998] INFO  com.phonestore.config.TraceTokenFilter - [REQUEST_START] [GET] /api/v1/wishlists/count - IP: 0:0:0:0:0:0:0:1 - UserAgent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
2026-04-29 02:10:43.170 [http-nio-8080-exec-5] [8BD250E9C609] INFO  com.phonestore.config.TraceTokenFilter - [REQUEST_START] [GET] /api/v1/notifications/unread-count - IP: 0:0:0:0:0:0:0:1 - UserAgent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
2026-04-29 02:10:43.181 [http-nio-8080-exec-5] [8BD250E9C609] INFO  com.phonestore.config.TraceTokenFilter - [RESPONSE_BODY] {"success":true,"data":0,"timestamp":"2026-04-29T02:10:43.179421"}
2026-04-29 02:10:43.181 [http-nio-8080-exec-5] [8BD250E9C609] INFO  com.phonestore.config.TraceTokenFilter - [REQUEST_END] [GET] /api/v1/notifications/unread-count - Status: 200 - Duration: 12ms
2026-04-29 02:10:43.184 [http-nio-8080-exec-4] [AC71AC777998] INFO  com.phonestore.config.TraceTokenFilter - [RESPONSE_BODY] {"success":false,"error":{"code":"BUSINESS_ERROR","message":"Cannot invoke \"com.phonestore.entity.User.getId()\" because \"user\" is null","details":null},"timestamp":"2026-04-29T02:10:43.182648"}
2026-04-29 02:10:45.457 [http-nio-8080-exec-6] [D6ACF43795B5] INFO  com.phonestore.config.TraceTokenFilter - [REQUEST_START] [GET] /api/v1/wishlists/count - IP: 0:0:0:0:0:0:0:1 - UserAgent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
2026-04-29 02:10:45.457 [http-nio-8080-exec-7] [C0F87F750043] INFO  com.phonestore.config.TraceTokenFilter - [REQUEST_START] [GET] /api/v1/notifications/unread-count - IP: 0:0:0:0:0:0:0:1 - UserAgent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36
